EmpID,BusinessUnit,Education,FieldOfStudy,Gender,Age,ProximityToHome,Travel,JobGrade,JobRole,MaritalStatus,MonthlyPay,PreviousEmployers,SalaryIncrement,PerformanceRating,WorkingExperience,TrainingAttended,WorkLifeBalance,WithCompany,CurrentRole,LastPromoted,CurrentManager,SatisfactionCompany,SatisfactionRole,SatisfactionCoworkers,LeftCompany
2199,Business Development,3,Marketing,Male,41,6,Rare,3,Account Manager,Single,9241,1,5,3,10,3,3,10,8,8,7,4,3,2,No
2200,Business Development,3,Marketing,Female,36,7,Rare,2,Account Manager,Married,4639,2,9,3,17,2,2,15,7,6,13,1,1,4,No
2201,Product Development,4,Sciences,Female,27,2,Rare,2,Manufacturing Head,Married,4227,0,11,3,4,2,3,3,2,2,2,1,4,2,No
2202,Business Development,4,Sciences,Female,39,4,Rare,2,Account Manager,Married,5902,4,7,3,17,1,4,15,11,5,9,4,3,3,No
2203,Product Development,2,Sciences,Male,38,9,Rare,1,Product Research ,Divorced,4771,2,12,3,10,0,4,5,2,0,3,2,4,4,No
2204,Product Development,2,Other,Male,23,12,Rare,1,Technical Support,Single,2647,1,6,3,5,6,4,5,2,1,4,4,4,3,No
2205,Product Development,3,Sciences,Female,44,2,Rare,3,Product Executive,Married,7879,1,12,3,9,2,3,8,7,6,7,3,4,2,No
2206,Product Development,4,Sciences,Female,37,1,Rare,2,Manufacturing Head,Married,6447,6,5,3,8,2,2,6,5,4,3,2,2,2,No
2207,Business Development,1,Engineering,Male,21,22,Rare,1,Account Executive,Single,3447,1,4,3,3,2,3,3,2,1,2,3,3,3,No
2208,Product Development,1,Business Tech,Male,39,10,Rare,3,Product Head,Single,13464,7,14,4,9,3,3,4,3,2,2,3,3,3,No
2209,Product Development,4,Sciences,Female,42,1,Rare,1,Technical Support,Divorced,2576,3,9,3,8,5,3,5,2,1,2,2,1,2,No
2210,Product Development,3,Sciences,Male,37,19,Rare,2,Manufacturing Head,Married,5768,3,10,3,9,2,2,4,3,0,2,3,3,1,No
2211,Product Development,3,Sciences,Female,29,10,Regular,1,Product Research ,Divorced,3291,0,7,3,8,2,2,7,5,1,1,4,2,4,No
2212,Product Development,3,Sciences,Male,44,24,Regular,1,Technical Support,Divorced,3161,3,15,4,19,0,1,1,0,0,0,4,3,4,Yes
2213,Product Development,1,Business Tech,Male,29,8,Rare,2,Manufacturing Head,Married,5056,1,8,3,10,2,2,10,7,1,2,2,4,3,No
2214,HR,1,Sciences,Female,26,25,Rare,1,HR,Married,2942,1,15,4,8,3,3,8,7,5,7,3,3,4,No
2215,Product Development,4,Sciences,Male,34,1,Rare,2,Product Research ,Married,5484,9,10,3,9,3,2,2,2,2,1,2,4,2,No
2216,Business Development,1,Business Tech,Male,47,4,Regular,2,Account Executive,Single,2976,3,12,3,5,3,3,0,0,0,0,2,3,1,No
2217,Business Development,2,Business Tech,Female,30,4,Rare,2,Account Manager,Divorced,5209,1,5,3,11,4,2,11,8,2,7,3,2,2,No
2218,Product Development,4,Sciences,Male,50,2,None,4,Section Manager,Divorced,17924,1,3,1,31,3,3,31,6,14,7,1,1,4,No
2219,Product Development,4,Engineering,Male,46,2,Rare,2,Manufacturing Head,Divorced,7379,2,3,2,12,3,2,6,3,1,4,4,4,3,No
2220,Product Development,4,Business Tech,Male,53,3,Rare,4,Product Head,Married,17584,3,9,3,21,5,2,5,3,1,3,3,3,4,No
2221,Product Development,3,Business Tech,Female,37,10,Rare,1,Product Research ,Married,3936,1,4,3,8,2,1,8,4,7,7,2,2,1,No
2222,Product Development,4,Business Tech,Male,41,5,Rare,1,Product Research ,Married,2127,2,5,3,7,5,2,4,2,0,3,2,3,1,No
2223,Product Development,3,Sciences,Female,50,1,Regular,5,Product Head,Married,18172,3,12,3,28,1,2,8,3,0,7,1,2,1,No
2224,Business Development,3,Business Tech,Female,47,3,Rare,4,Account Manager,Divorced,13770,9,5,3,28,2,2,22,2,11,13,4,3,4,No
2225,Business Development,2,Business Tech,Male,35,15,Rare,2,Account Manager,Divorced,5440,6,7,3,7,2,2,2,2,2,2,1,4,4,Yes
2226,HR,4,Sciences,Male,56,8,Rare,5,Section Manager,Single,19717,6,7,3,36,4,3,7,3,7,7,4,2,1,No
2227,Product Development,1,Sciences,Male,24,18,Rare,1,Technical Support,Married,2774,0,5,3,6,2,3,5,3,1,2,2,3,3,No
2228,Product Development,1,Business Tech,Male,23,9,Rare,1,Technical Support,Married,2500,1,7,3,5,2,4,4,3,0,2,2,1,4,No
2229,Product Development,3,Sciences,Male,38,1,Regular,2,Product Research ,Married,4735,7,8,3,19,4,4,13,11,2,9,4,4,4,No
2230,Product Development,3,Engineering,Male,32,2,Rare,1,Product Research ,Single,2439,1,7,3,4,4,3,4,2,1,2,4,1,4,No
2231,Product Development,3,Business Tech,Male,24,23,Rare,1,Product Research ,Married,2725,1,4,3,6,3,3,6,5,1,4,2,4,2,No
2232,Business Development,3,Sciences,Female,31,20,Rare,2,Account Manager,Married,4559,3,4,3,4,2,3,2,2,2,2,2,3,3,Yes
2233,Product Development,4,Sciences,Male,36,6,Regular,2,Technical Support,Married,5562,3,6,3,9,3,3,3,2,0,2,1,1,4,No
2234,Product Development,2,Business Tech,Female,38,4,Rare,1,Technical Support,Married,3306,7,12,3,7,5,2,0,0,0,0,4,3,4,No
2235,Business Development,4,Marketing,Male,50,8,Rare,1,Account Executive,Married,3875,7,8,3,4,2,3,2,2,2,2,4,2,4,No
2236,Product Development,4,Sciences,Male,40,9,None,2,Product Executive,Married,4876,9,7,3,5,5,1,3,2,0,2,4,4,4,No
2237,Product Development,3,Sciences,Male,29,7,Rare,2,Product Executive,Divorced,6623,1,3,2,6,2,3,6,0,1,0,3,4,2,No
2238,Product Development,4,Sciences,Female,29,21,Rare,3,Manufacturing Head,Divorced,9980,1,3,2,10,1,3,10,9,8,8,2,1,3,No
2239,Product Development,4,Engineering,Female,39,2,Regular,3,Product Executive,Single,10938,0,20,5,20,1,3,19,6,11,8,3,3,4,No
2240,Product Development,1,Engineering,Male,27,5,Rare,3,Product Head,Divorced,12808,1,9,3,9,3,3,9,8,0,8,3,4,2,No
2241,Product Development,2,Sciences,Male,29,23,Rare,1,Product Research ,Married,2700,1,15,4,10,3,3,10,7,0,7,3,3,3,No
2242,Business Development,4,Marketing,Male,57,26,Rare,5,Section Manager,Married,19586,1,14,4,36,3,3,36,6,2,13,3,4,3,No
2243,Product Development,4,Other,Male,44,29,Rare,2,Product Research ,Single,4541,1,20,5,20,3,3,20,11,13,17,4,4,2,No
2244,Product Development,3,Sciences,Male,36,11,Regular,2,Manufacturing Head,Single,6499,1,6,3,6,3,3,6,5,0,3,2,2,3,No
2245,Business Development,3,Sciences,Male,25,8,Rare,2,Account Manager,Married,4851,0,15,4,4,4,3,3,2,1,2,4,2,3,No
2246,Product Development,2,Sciences,Female,38,25,Rare,3,Product Head,Married,12061,3,10,3,19,2,3,10,8,0,1,1,2,3,No
2247,Product Development,4,Sciences,Female,46,8,Rare,2,Product Research ,Divorced,4615,8,15,4,19,2,3,16,13,1,7,4,1,1,No
2248,Product Development,4,Business Tech,Male,40,9,Regular,1,Product Research ,Divorced,3617,8,7,3,3,2,3,1,1,0,0,4,2,4,No
2249,Product Development,2,Business Tech,Male,39,9,Rare,2,Manufacturing Head,Married,5151,1,20,5,10,3,3,10,0,7,9,1,1,4,No
